time_min,temp_C,OD600,strain,induction,well,media,pos_selection,neg_selection,operator,repressor,volume_marker,date,run_number
474.3,37.0,0.45899999999999996,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
499.3,37.1,0.493,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
524.3,37.0,0.524,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
549.3,37.0,0.551,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
574.3,37.0,0.578,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
599.3,37.0,0.603,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
624.3,37.0,0.625,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
649.3,37.0,0.645,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
674.3,37.1,0.6629999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
699.3,37.0,0.6779999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
724.3,37.0,0.6920000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
749.3,37.0,0.7040000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
774.3,37.0,0.7120000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
799.3,37.0,0.722,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
824.3,37.1,0.732,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
849.3,37.0,0.7390000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
874.3,36.9,0.747,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
899.3,37.0,0.755,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
924.3,37.0,0.764,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
949.3,37.0,0.7709999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
974.3,37.0,0.78,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
999.3,37.0,0.79,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1024.3,37.1,0.8,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1049.3,37.0,0.81,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1074.3,37.0,0.82,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1099.3,37.0,0.8290000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1124.3,37.0,0.836,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1149.3,37.1,0.8440000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1174.3,37.0,0.851,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1199.3,37.0,0.857,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1224.3,37.0,0.863,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1249.3,37.1,0.868,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1274.3,37.0,0.872,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1299.3,37.1,0.8759999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1324.3,37.1,0.878,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1349.3,37.1,0.8809999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1374.3,37.0,0.8909999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1399.3,37.0,0.893,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1424.3,37.1,0.893,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1449.3,37.1,0.893,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1474.3,37.0,0.8909999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1499.3,37.1,0.889,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1524.3,37.0,0.885,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1549.3,37.1,0.8809999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1574.3,37.0,0.877,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1599.3,37.1,0.8740000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1624.3,37.0,0.8690000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E09,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
24.3,37.0,0.046,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
49.3,37.1,0.05,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
74.3,37.1,0.054000000000000006,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
99.3,37.0,0.06,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
124.3,37.0,0.065,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
149.3,37.0,0.071,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
174.3,37.0,0.08,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
199.3,37.1,0.09,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
224.3,37.1,0.10400000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
249.3,37.1,0.122,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
274.3,37.0,0.14400000000000002,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
299.3,37.0,0.17300000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
324.3,37.0,0.21,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
349.3,37.1,0.253,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
374.3,37.0,0.298,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
399.3,37.1,0.344,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
424.3,37.0,0.385,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
449.3,37.0,0.418,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
474.3,37.0,0.45,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
499.3,37.1,0.485,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
524.3,37.0,0.517,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
549.3,37.0,0.545,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
574.3,37.0,0.5720000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
599.3,37.0,0.597,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
624.3,37.0,0.621,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
649.3,37.0,0.64,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
674.3,37.1,0.659,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
699.3,37.0,0.677,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
724.3,37.0,0.691,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
749.3,37.0,0.7040000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
774.3,37.0,0.715,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
799.3,37.0,0.727,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
824.3,37.1,0.736,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
849.3,37.0,0.747,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
874.3,36.9,0.757,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
899.3,37.0,0.7959999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
924.3,37.0,0.777,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
949.3,37.0,0.7879999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
974.3,37.0,0.799,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
999.3,37.0,0.81,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1024.3,37.1,0.843,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1049.3,37.0,0.8320000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1074.3,37.0,0.841,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1099.3,37.0,0.8490000000000001,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1124.3,37.0,0.855,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1149.3,37.1,0.861,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1174.3,37.0,0.866,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1199.3,37.0,0.871,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1224.3,37.0,0.875,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1249.3,37.1,0.88,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1274.3,37.0,0.893,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1299.3,37.1,0.897,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1324.3,37.1,0.9,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1349.3,37.1,0.902,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1374.3,37.0,0.902,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1399.3,37.0,0.902,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1424.3,37.1,0.9009999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1449.3,37.1,0.899,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1474.3,37.0,0.8959999999999999,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1499.3,37.1,0.892,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1524.3,37.0,0.889,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1549.3,37.1,0.885,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1574.3,37.0,0.88,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1599.3,37.1,0.875,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
1624.3,37.0,0.871,O2_R260_ST_mCherry,10_uM_IPTG,E10,M9_0.5%_glucose,0_ugmL_tetracycline,5_%wv_sucrose,O2,260.0,mCherry,20200730,1
24.3,37.0,0.05,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
49.3,37.1,0.053,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
74.3,37.1,0.057999999999999996,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
99.3,37.0,0.064,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
124.3,37.0,0.07,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
149.3,37.0,0.078,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
174.3,37.0,0.087,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
199.3,37.1,0.10099999999999999,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
224.3,37.1,0.11699999999999999,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
249.3,37.1,0.139,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
274.3,37.0,0.166,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
299.3,37.0,0.19899999999999998,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
324.3,37.0,0.24100000000000002,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
349.3,37.1,0.29100000000000004,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
374.3,37.0,0.34600000000000003,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
399.3,37.1,0.40399999999999997,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
424.3,37.0,0.466,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
449.3,37.0,0.514,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
474.3,37.0,0.56,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
499.3,37.1,0.608,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
524.3,37.0,0.645,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
549.3,37.0,0.6779999999999999,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
574.3,37.0,0.706,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
599.3,37.0,0.733,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
624.3,37.0,0.754,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
649.3,37.0,0.779,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
674.3,37.1,0.794,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
699.3,37.0,0.812,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
724.3,37.0,0.823,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
749.3,37.0,0.836,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
774.3,37.0,0.8440000000000001,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
799.3,37.0,0.85,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
824.3,37.1,0.855,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
849.3,37.0,0.858,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
874.3,36.9,0.861,O2_R260_ST_mCherry,0_uM_IPTG,E11,M9_0.5%_glucose,0_ugmL_tetracycline,0_%wv_sucrose,O2,260.0,mCherry,20200730,1
