time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,operator,repressor,volume_marker,date,run_number
678.95,37.0,0.89,79.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
698.95,37.0,0.894,80.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
718.95,37.0,0.898,88.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
738.95,37.0,0.904,68.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
758.95,37.0,0.907,75.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
778.95,37.1,0.907,89.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
798.95,37.1,0.905,73.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
818.95,37.1,0.902,81.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
838.95,37.1,0.899,77.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
858.95,37.0,0.897,64.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
878.95,37.0,0.894,82.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
898.95,37.1,0.8909999999999999,83.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
918.95,37.1,0.889,79.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
938.95,37.0,0.8859999999999999,79.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
958.95,37.0,0.885,76.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
978.95,37.0,0.882,71.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
998.95,37.0,0.88,86.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1018.95,37.1,0.878,83.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1038.95,37.0,0.8759999999999999,82.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1058.95,37.0,0.8740000000000001,82.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1078.95,37.0,0.871,93.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1098.95,37.0,0.87,89.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1118.95,37.0,0.868,74.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1138.95,37.0,0.866,83.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1158.95,37.0,0.865,80.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1178.95,37.0,0.863,82.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1198.95,37.1,0.862,83.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1218.95,37.0,0.86,77.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1238.95,37.0,0.8590000000000001,80.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1258.95,37.1,0.858,85.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1278.95,37.0,0.858,79.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1298.95,37.0,0.856,73.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1318.95,37.0,0.856,69.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1338.95,37.0,0.855,81.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1358.95,37.1,0.855,75.0,O1_R260_T_CFP,E03,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
18.95,37.1,0.092,32.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
38.95,37.0,0.098,32.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
58.95,37.1,0.111,29.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
78.95,37.0,0.126,33.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
98.95,37.0,0.141,30.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
118.95,37.0,0.158,32.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
138.95,37.1,0.179,27.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
158.95,37.0,0.203,31.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
178.95,37.0,0.23199999999999998,28.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
198.95,37.0,0.266,25.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
218.95,37.1,0.304,29.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
238.95,37.1,0.344,34.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
258.95,37.0,0.38799999999999996,32.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
278.95,37.1,0.433,31.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
298.95,37.0,0.479,42.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
318.95,37.1,0.526,45.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
338.95,37.0,0.565,36.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
358.95,37.0,0.602,35.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
378.95,37.0,0.64,48.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
398.95,37.1,0.675,55.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
418.95,37.1,0.708,45.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
438.95,37.0,0.733,56.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
458.95,37.1,0.758,56.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
478.95,37.0,0.7759999999999999,62.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
498.95,37.1,0.797,62.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
518.95,37.1,0.815,71.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
538.95,37.0,0.831,74.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
558.95,37.0,0.845,62.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
578.95,37.0,0.857,80.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
598.95,37.0,0.87,70.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
618.95,37.0,0.8759999999999999,68.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
638.95,37.0,0.8859999999999999,78.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
658.95,37.0,0.8909999999999999,85.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
678.95,37.0,0.898,91.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
698.95,37.0,0.9009999999999999,88.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
718.95,37.0,0.907,73.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
738.95,37.0,0.909,84.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
758.95,37.0,0.9079999999999999,89.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
778.95,37.1,0.9059999999999999,85.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
798.95,37.1,0.903,76.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
818.95,37.1,0.9,86.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
838.95,37.1,0.897,87.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
858.95,37.0,0.895,90.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
878.95,37.0,0.893,77.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
898.95,37.1,0.8909999999999999,82.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
918.95,37.1,0.889,88.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
938.95,37.0,0.887,76.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
958.95,37.0,0.884,93.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
978.95,37.0,0.882,80.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
998.95,37.0,0.88,94.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1018.95,37.1,0.878,81.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1038.95,37.0,0.8759999999999999,80.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1058.95,37.0,0.8740000000000001,90.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1078.95,37.0,0.873,90.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1098.95,37.0,0.871,90.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1118.95,37.0,0.8690000000000001,76.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1138.95,37.0,0.868,82.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1158.95,37.0,0.867,90.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1178.95,37.0,0.867,93.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1198.95,37.1,0.866,76.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1218.95,37.0,0.8640000000000001,87.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1238.95,37.0,0.8640000000000001,84.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1258.95,37.1,0.863,91.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1278.95,37.0,0.863,78.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1298.95,37.0,0.863,87.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1318.95,37.0,0.863,77.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1338.95,37.0,0.863,91.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
1358.95,37.1,0.8640000000000001,77.0,O1_R1740_T_CFP,E04,M9_0.5%_glucose,0_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
18.95,37.1,0.084,27.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
38.95,37.0,0.08900000000000001,37.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
58.95,37.1,0.11,29.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
78.95,37.0,0.105,34.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
98.95,37.0,0.11199999999999999,29.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
118.95,37.0,0.12,26.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
138.95,37.1,0.128,29.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
158.95,37.0,0.13699999999999998,33.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
178.95,37.0,0.14800000000000002,31.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
198.95,37.0,0.155,34.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
218.95,37.1,0.163,35.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
238.95,37.1,0.174,36.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
258.95,37.0,0.184,39.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
278.95,37.1,0.195,32.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
298.95,37.0,0.207,27.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
318.95,37.1,0.222,34.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
338.95,37.0,0.239,36.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
358.95,37.0,0.258,36.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
378.95,37.0,0.281,42.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
398.95,37.1,0.313,33.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
418.95,37.1,0.33899999999999997,42.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
438.95,37.0,0.359,43.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
458.95,37.1,0.39299999999999996,48.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
478.95,37.0,0.426,47.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
498.95,37.1,0.451,46.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
518.95,37.1,0.47700000000000004,41.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
538.95,37.0,0.491,43.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
558.95,37.0,0.516,54.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
578.95,37.0,0.5329999999999999,49.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
598.95,37.0,0.5529999999999999,58.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
618.95,37.0,0.5710000000000001,61.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
638.95,37.0,0.586,54.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
658.95,37.0,0.6,60.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
678.95,37.0,0.608,58.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
698.95,37.0,0.62,68.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
718.95,37.0,0.627,69.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
738.95,37.0,0.637,53.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
758.95,37.0,0.647,75.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
778.95,37.1,0.6459999999999999,67.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
798.95,37.1,0.65,64.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
818.95,37.1,0.655,73.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
838.95,37.1,0.655,80.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
858.95,37.0,0.655,79.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
878.95,37.0,0.657,74.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
898.95,37.1,0.659,75.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
918.95,37.1,0.657,83.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
938.95,37.0,0.6559999999999999,77.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
958.95,37.0,0.6579999999999999,70.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
978.95,37.0,0.6579999999999999,84.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
998.95,37.0,0.657,73.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1018.95,37.1,0.6559999999999999,78.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1038.95,37.0,0.655,84.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1058.95,37.0,0.657,76.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1078.95,37.0,0.655,79.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1098.95,37.0,0.653,75.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1118.95,37.0,0.6509999999999999,84.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1138.95,37.0,0.65,73.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1158.95,37.0,0.65,72.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1178.95,37.0,0.649,78.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1198.95,37.1,0.647,86.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1218.95,37.0,0.644,76.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1238.95,37.0,0.642,91.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1258.95,37.1,0.639,70.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1278.95,37.0,0.637,85.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1298.95,37.0,0.634,77.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1318.95,37.0,0.631,73.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1338.95,37.0,0.629,85.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
1358.95,37.1,0.626,73.0,O1_R260_T_CFP,E05,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,260.0,CFP,20200708,1
18.95,37.1,0.08900000000000001,35.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
38.95,37.0,0.092,32.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
58.95,37.1,0.1,31.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
78.95,37.0,0.109,28.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
98.95,37.0,0.11699999999999999,38.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
118.95,37.0,0.128,28.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
138.95,37.1,0.14,29.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
158.95,37.0,0.146,34.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
178.95,37.0,0.156,33.0,O1_R1740_T_CFP,E06,M9_0.5%_glucose,30_uM_beta-thujaplicin,O1,1740.0,CFP,20200708,1
