time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
358.3,37.0,0.11599999999999999,30.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
378.3,37.0,0.132,32.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
398.3,37.1,0.152,35.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
418.3,37.0,0.174,33.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
438.3,37.1,0.2,36.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
458.3,37.1,0.228,33.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
478.3,37.1,0.258,37.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
498.3,37.1,0.28800000000000003,33.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
518.3,37.0,0.32,35.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
538.3,37.1,0.35200000000000004,40.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
558.3,37.0,0.385,36.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
578.3,37.1,0.42,41.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
598.3,37.1,0.456,38.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
618.3,37.1,0.495,39.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
638.3,37.0,0.518,49.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
658.3,37.1,0.544,46.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
678.3,37.1,0.5670000000000001,55.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
698.3,37.1,0.585,57.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
718.3,37.1,0.6,53.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
738.3,37.0,0.615,57.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
758.3,37.0,0.628,62.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
778.3,37.0,0.64,60.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
798.3,37.1,0.65,61.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
818.3,37.0,0.6609999999999999,68.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
838.3,37.1,0.6679999999999999,56.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
858.3,37.0,0.675,64.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
878.3,37.1,0.6779999999999999,63.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
898.3,37.1,0.68,79.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
918.3,37.1,0.685,63.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
938.3,37.0,0.685,64.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
958.3,37.0,0.6920000000000001,66.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
978.3,37.0,0.6940000000000001,69.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
998.3,37.1,0.6920000000000001,67.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1018.3,37.1,0.6890000000000001,61.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1038.3,37.0,0.6859999999999999,72.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1058.3,37.0,0.684,71.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1078.3,37.0,0.6829999999999999,74.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1098.3,37.1,0.68,65.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1118.3,37.0,0.679,63.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1138.3,37.1,0.677,68.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1158.3,37.1,0.6779999999999999,74.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1178.3,37.1,0.677,68.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1198.3,37.0,0.675,72.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1218.3,37.0,0.675,70.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1238.3,37.1,0.6729999999999999,70.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1258.3,37.0,0.6679999999999999,63.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1278.3,37.0,0.667,82.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1298.3,37.1,0.665,76.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1318.3,37.0,0.664,72.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1338.3,37.0,0.6629999999999999,59.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1358.3,37.0,0.662,66.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1378.3,37.0,0.6609999999999999,65.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1398.3,37.0,0.66,59.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1418.3,37.0,0.66,63.0,O1_R22_T_mCherry,D07,M9_0.5%_glucose,200_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
18.3,37.1,0.038,35.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
38.3,37.1,0.038,33.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
58.3,37.0,0.039,24.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
78.3,37.1,0.04,37.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
98.3,37.1,0.040999999999999995,28.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
118.3,37.0,0.042,33.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
138.3,37.0,0.044000000000000004,27.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
158.3,37.0,0.047,41.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
178.3,37.0,0.05,32.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
198.3,37.0,0.052000000000000005,36.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
218.3,37.0,0.055999999999999994,22.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
238.3,37.0,0.061,34.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
258.3,37.1,0.066,30.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
278.3,37.0,0.073,37.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
298.3,37.0,0.081,31.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
318.3,37.0,0.09,39.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
338.3,37.0,0.102,35.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
358.3,37.0,0.11599999999999999,33.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
378.3,37.0,0.132,30.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
398.3,37.1,0.151,36.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
418.3,37.0,0.17300000000000001,34.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
438.3,37.1,0.19899999999999998,36.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
458.3,37.1,0.22699999999999998,36.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
478.3,37.1,0.256,32.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
498.3,37.1,0.285,41.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
518.3,37.0,0.315,40.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
538.3,37.1,0.34600000000000003,41.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
558.3,37.0,0.376,40.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
578.3,37.1,0.41,41.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
598.3,37.1,0.444,45.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
618.3,37.1,0.478,48.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
638.3,37.0,0.508,52.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
658.3,37.1,0.542,48.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
678.3,37.1,0.56,56.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
698.3,37.1,0.58,41.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
718.3,37.1,0.596,57.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
738.3,37.0,0.609,54.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
758.3,37.0,0.623,61.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
778.3,37.0,0.632,53.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
798.3,37.1,0.644,68.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
818.3,37.0,0.652,62.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
838.3,37.1,0.6609999999999999,63.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
858.3,37.0,0.6679999999999999,53.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
878.3,37.1,0.6729999999999999,60.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
898.3,37.1,0.674,57.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
918.3,37.1,0.677,66.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
938.3,37.0,0.6809999999999999,67.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
958.3,37.0,0.685,73.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
978.3,37.0,0.688,68.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
998.3,37.1,0.6859999999999999,64.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1018.3,37.1,0.6829999999999999,68.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1038.3,37.0,0.682,68.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1058.3,37.0,0.679,77.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1078.3,37.0,0.6779999999999999,63.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1098.3,37.1,0.675,71.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1118.3,37.0,0.674,65.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1138.3,37.1,0.6709999999999999,76.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1158.3,37.1,0.6709999999999999,66.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1178.3,37.1,0.67,61.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1198.3,37.0,0.6679999999999999,67.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1218.3,37.0,0.667,70.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1238.3,37.1,0.667,70.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1258.3,37.0,0.665,79.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1278.3,37.0,0.664,64.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1298.3,37.1,0.6629999999999999,77.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1318.3,37.0,0.662,59.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1338.3,37.0,0.66,64.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1358.3,37.0,0.6559999999999999,64.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1378.3,37.0,0.6559999999999999,66.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1398.3,37.0,0.654,62.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
1418.3,37.0,0.653,66.0,O1_R22_T_mCherry,D08,M9_0.5%_glucose,300_uM_disulfiram,0_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
18.3,37.1,0.036000000000000004,29.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,32.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,32.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
78.3,37.1,0.038,35.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
98.3,37.1,0.039,31.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
118.3,37.0,0.04,33.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
138.3,37.0,0.040999999999999995,36.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
158.3,37.0,0.042,33.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
178.3,37.0,0.043,36.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
198.3,37.0,0.045,34.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
218.3,37.0,0.046,28.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
238.3,37.0,0.048,37.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
258.3,37.1,0.049,35.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
278.3,37.0,0.051,24.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
298.3,37.0,0.052000000000000005,37.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
318.3,37.0,0.054000000000000006,31.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
338.3,37.0,0.055999999999999994,36.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
358.3,37.0,0.057,29.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
378.3,37.0,0.06,33.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
398.3,37.1,0.062,35.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
418.3,37.0,0.065,26.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
438.3,37.1,0.068,31.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
458.3,37.1,0.071,35.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
478.3,37.1,0.075,31.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
498.3,37.1,0.079,34.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
518.3,37.0,0.084,32.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
538.3,37.1,0.08800000000000001,36.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
558.3,37.0,0.094,38.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
578.3,37.1,0.1,41.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
598.3,37.1,0.107,38.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
618.3,37.1,0.115,34.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
638.3,37.0,0.12300000000000001,27.0,O1_R22_T_mCherry,D09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,22.0,mCherry,20200616,1
